OBJECTID,Linear_Distance_km_,Latitude,Longitude,HS,UCL,LCL,Resistencia,Distancia_area,porcen_cobertura,Dist_rios,Dist_corred,Altitud,NDVI,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_1,HOTSP
851,35.079,5.900200929,-75.80973654,-8.170384,5.575215,-5.421264,285.852,5733.4824,89,207.2216,6543.084,598,0.745688975,0.092089608,0.07621263,0.054885957,0.283893108,0.153065026,296.7554016,296.5547791,0.059370317,0.16062215,2,0
852,35.12,5.900513429,-75.80991965,-8.130639,5.615933,-5.381324,279.9666,5772.7227,100,262.1168,6616.8281,595,0.671249986,0.092064679,0.076363467,0.056023385,0.272603929,0.149464086,296.5016785,296.5547791,0.060933821,0.151241884,2,0
853,35.161,5.900756349,-75.81020041,-8.167641,5.57951,-5.418211,291.2772,5807.748,71,185.3446,6616.8281,595,0.697600007,0.092496894,0.077857956,0.054701213,0.276775956,0.150138095,296.5016785,296.6955566,0.059571944,0.156559736,2,0
854,35.202,5.900998048,-75.81048239,-7.253111,5.577765,-5.420128,289.8572,5843.0474,97,185.3446,6673.0488,597,0.655215025,0.092527606,0.079171747,0.056498777,0.286028773,0.149729714,295.9920959,296.2725525,0.060538106,0.159190103,2,0
855,35.244,5.901242189,-75.81076438,-7.267515,5.562903,-5.434598,268.1521,5878.5571,86,185.3446,6746.645,597,0.723515987,0.092133969,0.077542931,0.054774597,0.289642602,0.151748762,295.4803772,295.7058105,0.059116654,0.159245074,2,0
856,35.285,5.901483888,-75.81104636,-7.230989,5.599663,-5.398039,258.5799,5913.4019,81,92.6723,6746.645,594,0.741415977,0.093534887,0.082939155,0.05898758,0.291730851,0.17119436,295.9920959,296.1311035,0.071013719,0.164857537,2,0
857,35.326,5.901728029,-75.81132834,-6.32739,5.590325,-5.410643,266.6435,5944.8975,86,92.6723,6803.0557,594,0.704916,0.092444196,0.080607176,0.059336606,0.274082869,0.15908514,296.7554016,296.5547791,0.063876182,0.159368575,2,0
858,35.367,5.901970949,-75.8116091,-5.397273,5.602604,-5.397273,277.1562,5977.061,83,92.6723,6876.5093,594,0.751043022,0.091992125,0.07934913,0.055490382,0.294837177,0.145579278,296.2468872,296.2722168,0.055736076,0.16879788,2,0
859,35.409,5.90221631,-75.81188986,-5.382633,5.636063,-5.382633,275.6967,6009.9673,100,92.6723,6876.5093,587,0.735364974,0.091059804,0.080755562,0.054835379,0.308848381,0.159958586,295.9920959,295.9896851,0.060928725,0.16321218,2,0
860,35.45,5.902460451,-75.81216818,-5.362033,5.678529,-4.441986,255.1526,6040.5127,69,0,6876.5093,593,0.709435999,0.093331203,0.08145573,0.056651447,0.31862843,0.166556343,296.5016785,296.2725525,0.064660475,0.181656033,2,0
861,35.491,5.90273755,-75.81241355,-5.343524,5.723492,-5.343524,247.3526,6074.2466,51,0,7006.418,593,0.660501003,0.097736195,0.089967668,0.066347077,0.28988415,0.185826719,297.2617798,297.3971558,0.080810949,0.167431951,2,0
862,35.532,5.903080568,-75.81254172,-5.330008,5.770321,-5.330008,234.9998,6113.7437,40,92.6723,7006.418,592,0.668783009,0.0964996,0.088081725,0.066826463,0.294319063,0.186709002,297.0091248,297.117218,0.079827853,0.173514679,2,0
863,35.574,5.903439454,-75.81263205,-5.326221,5.797109,-5.326221,222.0756,6154.4961,47,92.6723,7063.1855,592,0.722422004,0.095229238,0.084364116,0.061964363,0.295996189,0.173271209,296.7554016,296.8359985,0.075129941,0.171491012,2,0
864,35.615,5.903799562,-75.81272238,-6.226,5.829109,-5.298684,249.6068,6195.4287,69,92.6723,7063.1855,586,0.700507998,0.092114531,0.077220798,0.055133808,0.303856969,0.15936543,296.5016785,296.2725525,0.060907308,0.17294459,2,0
865,35.656,5.904159669,-75.81281272,-6.227438,5.834048,-5.299632,281.7871,6236.4419,61,185.3446,7063.1855,586,0.708118975,0.091631249,0.079109147,0.055587366,0.302681446,0.159072965,296.5016785,296.6955566,0.063067421,0.168853015,2,0
866,35.697,5.90450879,-75.81293723,-6.233629,5.832657,-5.305453,284.0878,6276.709,74,185.3446,7120.7065,599,0.717399001,0.092373766,0.080770031,0.057492655,0.29855144,0.164150998,297.0091248,297.2573547,0.063919559,0.165481657,2,0
867,35.739,5.904765138,-75.81318625,-6.225411,5.832149,-5.297906,278.5872,6308.4565,44,207.2216,7120.7065,586,0.696624994,0.093902834,0.082747579,0.060873266,0.292104065,0.169632345,297.0091248,297.3974915,0.069706589,0.163544402,2,0
868,35.78,5.904979982,-75.81349143,-6.232466,5.813633,-5.305843,291.3868,6336.3765,48,207.2216,7193.3047,586,0.685037017,0.093525127,0.081436023,0.059891324,0.292548269,0.168483183,297.0091248,296.8363342,0.066781715,0.165911555,2,0
869,35.821,5.905194826,-75.81379416,-6.161771,5.909209,-5.233234,289.0371,6364.6641,69,207.2216,7250.978,604,0.681406021,0.094220065,0.081946902,0.063563265,0.280037731,0.180049419,297.0091248,297.117218,0.075140409,0.163149968,2,0
870,35.862,5.905408449,-75.81409934,-6.168495,5.963189,-5.235288,273.9522,6392.876,59,262.1168,7323.457,604,0.674602985,0.0950941,0.087081231,0.064389154,0.302200377,0.196196124,297.5144653,297.677124,0.079476669,0.173663214,2,0
871,35.904,5.905623292,-75.81440329,-6.124703,5.133942,-5.186483,269.4026,6421.2446,47,207.2216,7323.457,583,0.656233013,0.097654209,0.08834026,0.068877019,0.28276822,0.188864216,297.0091248,296.8363342,0.081017897,0.168547466,2,0
872,35.945,5.905836915,-75.81470725,-6.346308,4.561125,-5.437355,267.6512,6449.8452,34,207.2216,7323.457,594,0.668254972,0.095463216,0.086677417,0.066384949,0.292872608,0.192170888,297.0091248,297.3974915,0.081586026,0.169173792,2,0
873,35.986,5.906051759,-75.8150112,-6.434125,5.274109,-4.632858,268.5168,6478.5449,45,131.0584,7453.6416,594,0.688144028,0.092527606,0.083037794,0.058924489,0.321372658,0.189963982,296.5016785,296.8363342,0.075593323,0.179901943,2,0
874,36.027,5.906266603,-75.81531516,-6.409268,5.289761,-4.609417,262.9845,6507.4106,55,131.0584,7453.6416,576,0.682579994,0.096551105,0.08832109,0.066780768,0.311693937,0.199286878,297.2617798,297.2573547,0.085627303,0.17858234,2,0
875,36.069,5.906481447,-75.81562033,-6.387469,5.307897,-4.588182,262.9617,6536.5327,46,0,7453.6416,588,0.724767029,0.098504812,0.088725701,0.06853497,0.290918529,0.191990569,297.7661133,297.677124,0.081167519,0.173664972,2,0
876,36.11,5.90669629,-75.81592307,-3.710786,5.282878,-4.610152,272.3221,6565.5703,49,0,7583.856,588,0.700915992,0.096220627,0.084364116,0.064508125,0.275906205,0.166105509,296.7554016,296.9767761,0.073299482,0.159768283,2,0
877,36.151,5.90690381,-75.81623313,-3.702278,5.288198,-4.601326,268.6961,6594.2261,72,0,7583.856,588,0.742828012,0.090983056,0.075046107,0.051298603,0.289844394,0.137817308,295.9920959,295.9896851,0.05221827,0.156378821,2,0
878,36.192,5.907110109,-75.81654196,-3.715308,5.27189,-4.614027,253.7951,6622.8369,100,0,7656.5488,581,0.692471027,0.092444196,0.076993935,0.053606071,0.292147398,0.154090211,295.7362366,295.8479004,0.058341816,0.160969093,2,0
879,36.234,5.907316408,-75.81685202,-3.667256,5.316713,-4.565653,249.9184,6651.4307,76,92.6723,7656.5488,581,0.729063988,0.090557717,0.074742444,0.051353239,0.282440394,0.144884616,295.7362366,295.9896851,0.054691602,0.153555959,2,0
880,36.275,5.907522706,-75.81716208,-1.876986,4.409569,-4.571223,254.1379,6680.4458,83,92.6723,7714.0991,590,0.705522001,0.091111377,0.077621214,0.054972794,0.284194827,0.152159244,295.9920959,296.1311035,0.05987823,0.160444856,2,0
881,36.316,5.907729005,-75.81747092,-1.901234,5.280008,-4.5942,264.319,6709.397,74,131.0584,7786.6792,590,0.690557003,0.094723456,0.083850943,0.062087677,0.292951882,0.176162794,296.5016785,296.2725525,0.073914737,0.162925944,2,0
882,36.357,5.907935304,-75.81778098,-1.926171,5.240978,-4.613852,270.9738,6738.479,66,131.0584,7786.6792,579,0.707023025,0.096602604,0.085557304,0.064839572,0.312438846,0.192737803,296.5016785,296.2725525,0.079518646,0.178161696,2,0
883,36.399,5.908141603,-75.81809104,-1.941722,5.210107,-4.623657,278.1336,6767.8325,89,207.2216,7786.6792,590,0.678570986,0.091453813,0.078808382,0.055180173,0.297984809,0.167271018,295.9920959,295.8479004,0.064217448,0.165932566,2,0
884,36.44,5.908347902,-75.81840109,-1.975432,5.162534,-4.652169,290.8235,6797.1406,81,262.1168,7916.8398,590,0.660079002,0.092077099,0.077608801,0.053351615,0.29995209,0.157911345,295.4803772,295.4219666,0.05962104,0.165670395,2,0
885,36.481,5.908554201,-75.81871115,-2.873345,5.147779,-4.655816,295.6002,6826.687,86,262.1168,7916.8398,590,0.694516003,0.09180285,0.079824492,0.055182587,0.279318452,0.159306824,295.4803772,295.5640564,0.060801875,0.157710075,2,0
886,36.522,5.908759279,-75.81902121,-2.911767,5.102271,-4.692664,289.2278,6856.2319,82,334.1347,7969.8174,583,0.685222983,0.092757531,0.07902506,0.055663485,0.292881399,0.154136539,295.4803772,295.7061462,0.061700642,0.164941654,2,0
887,36.564,5.908966798,-75.81933127,-2.927709,5.081222,-4.707472,293.8434,6885.9956,81,382.0977,7969.8174,583,0.688066006,0.092640877,0.079350948,0.055413432,0.286856472,0.151929125,295.4803772,295.7061462,0.060302664,0.165777653,2,0
888,36.605,5.909171876,-75.81964133,-2.931791,5.068852,-4.709712,301.2205,6915.8613,86,382.0977,7969.8174,587,0.687457979,0.096602604,0.084388465,0.062194321,0.278663635,0.172218844,295.9920959,295.9896851,0.072826855,0.157983422,2,0
889,36.646,5.909379396,-75.81995139,-2.906421,5.088013,-4.682961,313.0066,6945.9731,69,463.3615,7877.145,587,0.691431999,0.093193233,0.079813942,0.057500426,0.285440713,0.15642637,295.7362366,295.7061462,0.062403206,0.16040349,2,0
890,36.687,5.909435548,-75.82030417,-2.938505,5.046563,-4.712964,315.6146,6960.7832,73,463.3615,7877.145,587,0.699519992,0.092843652,0.079908714,0.058487378,0.296008646,0.155409887,295.4803772,295.4219666,0.06139468,0.168892682,2,0
891,36.729,5.909246339,-75.82062155,-2.941643,5.042309,-4.715854,315.2143,6948.6431,74,524.2336,7877.145,588,0.673280001,0.093738526,0.080803096,0.05720548,0.295808315,0.1734391,296.5016785,296.2725525,0.06679482,0.173663214,2,0
892,36.77,5.909030275,-75.82092429,-2.934061,5.0534,-4.709052,313.8566,6933.1885,62,524.2336,7969.8174,588,0.695605993,0.091638498,0.081502914,0.059073806,0.30408746,0.171789899,295.9910278,295.9893494,0.067558192,0.163277656,2,0
893,36.811,5.908815431,-75.82122824,-2.917215,5.077589,-4.693838,321.4286,6914.8535,62,463.3615,7969.8174,588,0.658641994,0.092948511,0.079260483,0.054835379,0.303210407,0.155639887,295.4803772,295.7061462,0.059652574,0.162253276,2,0
894,36.852,5.908751954,-75.82158469,-2.949206,5.04563,-4.725836,327.2843,6913.9585,100,540.3677,7969.8174,588,0.682021022,0.093738526,0.079260483,0.057805203,0.295732766,0.156094223,295.4803772,295.4219666,0.063920818,0.163009465,2,0
895,36.894,5.908909425,-75.82191184,-2.91124,5.091557,-4.689639,323.3465,6923.1509,94,540.3677,7969.8174,588,0.682717025,0.093668543,0.082151011,0.060518891,0.28732115,0.158145994,295.9920959,295.7061462,0.063920818,0.159973279,2,0
896,36.935,5.909110841,-75.82222434,-3.211751,5.403461,-4.934793,311.0517,6905.8428,66,586.1111,7969.8174,593,0.668937027,0.094985582,0.08145573,0.059937891,0.295525968,0.160393476,295.9920959,296.2725525,0.063592166,0.163876623,2,0
897,36.976,5.909311036,-75.82253806,-3.244127,4.500473,-4.965149,309.6117,6878.9448,73,593.3922,7877.145,593,0.546952009,0.09398742,0.081936315,0.058618963,0.289228886,0.164133638,296.7554016,296.5544434,0.064722031,0.162259758,2,0
898,37.017,5.909511232,-75.82285178,-3.239521,4.506412,-4.10018,301.1251,6845.2612,52,593.3922,7877.145,593,0.643516004,0.094985582,0.081726573,0.060637791,0.27894485,0.167132989,297.0091248,296.8363342,0.065509737,0.161616609,2,0
899,37.058,5.909696779,-75.82317404,-3.232573,4.509087,-4.952942,294.1432,6810.4038,71,524.2336,7877.145,598,0.725474,0.093037859,0.080758423,0.059183966,0.278961003,0.164813221,296.2468872,296.4136658,0.065157995,0.165713698,2,0
900,37.1,5.909864015,-75.8235073,-3.218028,5.381725,-4.937978,293.1469,6774.2383,77,463.3615,7877.145,598,0.687940001,0.091197744,0.077177502,0.055736363,0.263112247,0.14112547,295.7362366,295.7061462,0.058001377,0.148746997,2,0
901,37.141,5.910025148,-75.82384299,-3.194657,4.546839,-4.91499,294.5564,6737.7798,73,463.3615,7784.4727,616,0.734309018,0.09215492,0.07749483,0.054263934,0.27214098,0.155641317,295.7362366,295.7061462,0.060713701,0.157251269,2,0
902,37.182,5.910182619,-75.8241799,-4.080704,4.532011,-4.941976,302.0435,6701.207,96,393.1753,7784.4727,616,0.776455998,0.089071155,0.07531514,0.048893839,0.315551609,0.142877594,294.9664307,295.137085,0.053976294,0.169608355,2,0
903,37.223,5.910471925,-75.82440695,-4.084735,4.521955,-4.945405,291.9276,6677.9795,100,393.1753,7784.4727,597,0.746456027,0.091848336,0.078280509,0.055133808,0.305588931,0.154587254,295.4803772,295.4219666,0.058108151,0.164070681,2,0
904,37.265,5.91079297,-75.82459372,-4.073585,5.383873,-4.933354,279.2864,6659.4634,97,334.1347,7784.4727,623,0.702291012,0.093585603,0.082563199,0.061020441,0.287240356,0.170032069,295.9920959,295.9896851,0.066289566,0.163876623,2,0
905,37.306,5.911112794,-75.82478171,-4.06258,5.38528,-4.921476,277.1769,6640.9985,86,262.1168,7691.8008,623,0.71211499,0.091907144,0.077220798,0.055157665,0.297913402,0.152176321,295.9920959,295.9896851,0.060302664,0.164070681,2,0
906,37.347,5.911433839,-75.82496848,-4.071019,5.368527,-4.929159,282.7027,6623.0083,100,207.2216,7691.8008,602,0.731788993,0.088124186,0.074464157,0.051331755,0.292951882,0.147887141,295.4803772,295.9896851,0.054831989,0.161432132,2,0
907,37.388,5.911754884,-75.82515647,-4.066858,5.378969,-4.92557,296.0721,6604.8999,96,207.2216,7599.1284,602,0.70619601,0.092633002,0.079779409,0.057795372,0.28331843,0.162889197,296.5016785,296.5547791,0.065577731,0.160343111,2,0
908,37.43,5.912074708,-75.82534445,-4.064748,5.400161,-4.925194,279.6237,6587.1821,70,207.2216,7599.1284,602,0.65684098,0.093872264,0.089199811,0.065466292,0.302559197,0.207299024,296.7554016,296.6955566,0.081526875,0.179868251,2,0
909,37.471,5.912395753,-75.82553244,-4.093895,4.528461,-4.95613,258.0066,6569.6123,54,131.0584,7599.1284,599,0.730802,0.092527606,0.08293131,0.05743603,0.321631253,0.182249069,296.5016785,296.5547791,0.069585614,0.172081426,2,0
910,37.512,5.912716798,-75.82571921,-4.102609,4.534463,-4.966317,242.0424,6552.2827,69,92.6723,7506.4561,599,0.69532299,0.093829013,0.084919043,0.061633661,0.321509302,0.187617213,296.5016785,296.5547791,0.074218437,0.183698386,2,0
911,37.553,5.912930421,-75.82599143,-4.056641,4.600296,-4.922334,236.6288,6524.6602,46,92.6723,7506.4561,578,0.698193014,0.093384579,0.083745942,0.058062389,0.312727094,0.176022261,295.4803772,295.7061462,0.070447639,0.175250575,2,0
912,37.595,5.912899904,-75.82636008,-4.058406,4.63197,-4.927443,246.7693,6483.4849,81,92.6723,7506.4561,611,0.732264996,0.089150384,0.073282659,0.047937326,0.292548269,0.143619105,294.9664307,295.137085,0.049293574,0.164732903,2,0
913,37.636,5.913048829,-75.82670188,-4.035326,4.672758,-4.906135,252.0457,6447.4287,100,0,7506.4561,588,0.735818028,0.087903462,0.071599305,0.045956749,0.31536901,0.139457047,294.4503174,294.851532,0.05011024,0.167058349,2,0
914,37.677,5.913197755,-75.82704245,-4.016233,4.710914,-4.888948,250.2305,6411.5332,100,0,7506.4561,588,0.714523971,0.088964738,0.075577393,0.049991671,0.315368414,0.149329603,294.9664307,294.851532,0.053371161,0.171047553,2,0
915,37.718,5.913346681,-75.82738425,-4.015137,4.732438,-4.889895,254.1434,6375.5259,98,92.6723,7413.7837,614,0.776480019,0.088905118,0.07351163,0.048048407,0.30959788,0.142831832,294.9664307,294.851532,0.050016239,0.169006467,2,0
916,37.76,5.913546876,-75.82767111,-4.004332,4.75405,-4.880171,270.3767,6346.3198,100,92.6723,7413.7837,614,0.717984021,0.090338022,0.078813739,0.051245078,0.351291001,0.173442394,295.2233887,295.279541,0.062934339,0.182208419,2,0
917,37.801,5.913876466,-75.82771994,-4.054429,4.676038,-4.927476,277.7206,6345.4707,64,92.6723,7413.7837,608,0.785191,0.091147967,0.083002463,0.053937607,0.346417934,0.172562063,295.4803772,295.4219666,0.06521976,0.186166614,2,0
918,37.842,5.914163331,-75.82748191,-4.083208,4.593393,-4.950869,274.2858,6375.71,73,131.0584,7413.7837,608,0.756219029,0.092024587,0.080056258,0.05487543,0.315258801,0.159781605,295.9920959,295.8479004,0.059636295,0.167338952,2,0
919,37.883,5.914486818,-75.82730734,-4.136933,4.492464,-4.999872,269.6411,6399.6646,39,131.0584,7321.1113,608,0.737208009,0.090254925,0.077319592,0.052891068,0.318745673,0.164131612,295.7362366,295.7061462,0.059677206,0.172422558,2,0
920,37.925,5.914832277,-75.82717429,-4.19098,5.255901,-5.049787,281.5108,6419.6128,41,0,7321.1113,612,0.741337001,0.091115385,0.080755562,0.056023385,0.333490193,0.165748626,295.9920959,295.9896851,0.059997149,0.178205952,2,0
921,37.966,5.915177736,-75.82715598,-4.203739,5.210171,-5.059549,298.0899,6426.9209,44,0,7228.439,612,0.698279023,0.095108718,0.087591097,0.063531354,0.308382928,0.1713624,296.5016785,296.2725525,0.072043791,0.175340086,2,0
922,38.007,5.915487794,-75.8273342,-4.203842,5.194992,-5.058282,288.8381,6412.52,49,92.6723,7228.439,582,0.71290803,0.09691412,0.089772068,0.066202872,0.292548269,0.170952186,296.5016785,296.2725525,0.07106588,0.173663214,2,0
923,38.048,5.915675783,-75.82765525,-4.184526,5.220825,-5.039558,295.6037,6380.3745,96,0,7228.439,582,0.687448978,0.095463216,0.087512523,0.062628061,0.271873742,0.161925495,295.9920959,295.9896851,0.067194529,0.163358524,2,0
924,38.09,5.915863771,-75.82797629,-4.213057,5.202552,-5.069021,291.4252,6348.2759,100,0,7135.7666,633,0.494042009,0.091233179,0.080899492,0.056449372,0.295315892,0.149895519,295.4803772,295.7061462,0.057435438,0.16802454,2,0
925,38.131,5.916051759,-75.82829856,-4.20296,5.220717,-5.059657,268.7537,6316.167,92,92.6723,7135.7666,633,0.424371988,0.09493874,0.084254093,0.062528811,0.276935011,0.156127214,295.9910278,295.8479004,0.066607803,0.15488112,2,0
926,38.172,5.916239747,-75.82862082,-4.234181,5.190341,-5.090956,268.8923,6284.313,100,92.6723,7135.7666,633,0.53412497,0.092550665,0.082684755,0.060368724,0.278491408,0.158125266,295.4803772,295.4219666,0.064104401,0.163973659,2,0
927,38.213,5.916426515,-75.82894187,-4.23628,5.1891,-5.093132,278.7196,6252.6187,85,92.6723,7135.7666,578,0.482906997,0.094220065,0.082462557,0.059968259,0.278879702,0.156859398,295.4803772,295.137085,0.063844509,0.160450891,2,0
928,38.255,5.916614503,-75.82926291,-5.114168,5.169011,-5.114168,273.0248,6220.9878,89,92.6723,7135.7666,578,0.613222003,0.089107364,0.077412672,0.052898839,0.288616359,0.143684298,294.9664307,294.9943237,0.053486884,0.164544255,2,0
929,38.296,5.916801271,-75.82958518,-5.152758,5.1117,-5.152758,266.856,6189.2529,100,92.6723,7043.0947,631,0.382988989,0.090254925,0.078033298,0.052570559,0.32484296,0.159311861,294.4503174,294.5652771,0.060579386,0.171181738,2,0
930,38.337,5.917101564,-75.82979758,-5.149661,5.067921,-4.298196,253.4176,6172.209,100,131.0584,7043.0947,589,0.612671971,0.093329012,0.082041599,0.060352866,0.323669255,0.170098916,294.9664307,294.9943237,0.067814469,0.177729249,2,0
931,38.378,5.917450685,-75.82992453,-5.21339,4.932682,-4.367884,240.9543,6165.6187,89,92.6723,7043.0947,589,0.614078999,0.093866915,0.082708657,0.057361282,0.325006843,0.171242982,294.9664307,295.137085,0.063869871,0.177510917,2,0
932,38.42,5.917798585,-75.83005026,-5.224264,4.861188,-4.38381,242.1503,6159.3853,77,92.6723,6950.4224,589,0.655632019,0.096656911,0.088435717,0.06629391,0.308611393,0.182738155,295.4803772,295.4219666,0.075957917,0.176030293,2,0
933,38.461,5.918147706,-75.83017722,-3.588431,4.787926,-4.426067,257.4312,6153.4233,60,0,6950.4224,555,0.707916021,0.093585603,0.082151011,0.057802912,0.320446193,0.16993469,295.4803772,295.4219666,0.066289566,0.180145457,2,0
934,38.502,5.918495607,-75.83030417,-3.603075,4.764493,-4.439831,266.095,6147.478,62,0,6857.75,555,0.741958022,0.095488831,0.085343093,0.063050859,0.29807651,0.179982439,295.7362366,295.7061462,0.073114157,0.170784086,2,0
